Date,Day of week,Month,Season,Total Hospital Beds,Beds Occupied,Occupancy Rate (%),Daily Admissions,Daily Discharges,Emergency Admissions,ICU Admissions,Department,Public Holiday Indicator,Special Event Indicator,Staff Availability,Average Length of Stay,Year,net_bed_change,Calculated Occupancy Rate (%),Month Number,Day,Day of Year,Week of Year,Quarter,Is Weekend,Holiday Flag,Special Event Flag,Department Encoded,Season Encoded,Day of Week,Day of Week Encoded,Lag Occupancy 1 Day,Lag Occupancy 7 Days,Rolling Occupancy 7 Days,Rolling Admissions 7 Days
2034-06-22,Thursday,June,Summer,239,212,88.7,68,54,18,9,ICU,No,No,100,13.8,2034,14,88.7,6,22,173,25,2,0,0,0,3,2,Thursday,4,86.87,70.71,81.40142857142857,73.28571428571429
2034-06-23,Friday,June,Summer,353,264,74.79,53,44,16,5,Cardiology,No,No,93,5.2,2034,9,74.79,6,23,174,25,2,0,0,0,0,2,Friday,0,94.74,90.86,83.56428571428572,52.57142857142857
2034-06-24,Saturday,June,Summer,355,280,78.87,48,55,19,8,Pediatrics,No,No,98,6.0,2034,-7,78.87,6,24,175,25,2,1,0,0,6,2,Saturday,2,77.93,91.96,78.43857142857142,70.28571428571429
2034-06-25,Sunday,June,Summer,230,172,74.78,26,23,7,4,Surgery,No,No,98,7.5,2034,3,74.78,6,25,176,25,2,1,0,0,7,2,Sunday,3,77.97,90.85,77.49,59.714285714285715
2034-06-26,Monday,June,Summer,271,208,76.75,38,40,11,5,Surgery,No,No,95,7.9,2034,-2,76.75,6,26,177,26,2,0,0,0,7,2,Monday,1,74.78,73.83,77.90714285714286,60.714285714285715
2034-06-27,Tuesday,June,Summer,384,311,80.99,104,97,43,8,Pediatrics,No,No,100,5.2,2034,7,80.99,6,27,178,26,2,0,0,0,6,2,Tuesday,5,78.87,85.8,77.75142857142858,71.42857142857143
2034-06-28,Wednesday,June,Summer,374,325,86.9,114,103,52,9,ICU,No,No,100,13.7,2034,11,86.9,6,28,179,26,2,0,0,0,3,2,Wednesday,6,88.7,70.74,83.71000000000001,77.0
2034-06-29,Thursday,June,Summer,387,290,74.94,44,32,14,5,General Medicine,No,No,85,3.0,2034,12,74.94,6,29,180,26,2,0,0,0,2,2,Thursday,4,83.86,88.68,83.69857142857143,73.28571428571429
2034-06-30,Friday,June,Summer,195,163,83.59,102,108,30,6,Maternity,No,No,84,3.9,2034,-6,83.59,6,30,181,26,2,0,0,0,4,2,Friday,0,75.0,82.96,81.80428571428571,77.71428571428571
2034-07-01,Saturday,July,Summer,365,277,75.89,86,83,30,8,Pediatrics,No,No,83,2.8,2034,3,75.89,7,1,182,26,3,1,0,0,6,2,Saturday,2,80.99,93.0,75.30714285714285,74.71428571428571
2034-07-02,Sunday,July,Summer,207,163,78.74,114,116,49,19,Orthopedics,No,No,82,4.3,2034,-2,78.74,7,2,183,26,3,1,0,0,5,2,Sunday,3,67.77,69.87,77.27142857142857,63.142857142857146
2034-07-03,Monday,July,Summer,199,163,81.91,55,42,24,7,ICU,No,No,90,13.8,2034,13,81.91,7,3,184,27,3,0,0,0,3,2,Monday,1,86.9,82.95,83.56142857142856,74.28571428571429
2034-07-04,Tuesday,July,Summer,371,274,73.85,40,36,21,7,Surgery,No,No,89,8.6,2034,4,73.85,7,4,185,27,3,0,0,0,7,2,Tuesday,5,76.75,65.85,79.04999999999998,59.714285714285715
2034-07-05,Wednesday,July,Summer,254,185,72.83,113,105,48,12,Orthopedics,No,No,93,6.3,2034,8,72.83,7,5,186,27,3,0,0,0,5,2,Wednesday,6,78.74,83.9,75.69000000000001,69.0
2034-07-06,Thursday,July,Summer,308,286,92.86,64,59,17,8,ICU,No,No,89,11.1,2034,5,92.86,7,6,187,27,3,0,0,0,3,2,Thursday,4,81.91,72.99,86.39999999999999,76.71428571428571
2034-07-07,Friday,July,Summer,373,279,74.8,39,39,15,6,Orthopedics,No,Yes,91,6.7,2034,0,74.8,7,7,188,27,3,0,0,1,5,2,Friday,0,72.83,85.76,74.12428571428572,66.0
2034-07-08,Saturday,July,Summer,290,226,77.93,81,84,22,10,General Medicine,No,Yes,86,4.0,2034,-3,77.93,7,8,189,27,3,1,0,1,2,2,Saturday,2,74.94,88.79,82.14714285714285,71.28571428571429
2034-07-09,Sunday,July,Summer,448,353,78.79,84,72,39,14,Pediatrics,No,No,98,4.0,2034,12,78.79,7,9,190,27,3,1,0,0,6,2,Sunday,3,75.89,66.91,77.00428571428571,80.0
2034-07-10,Monday,July,Summer,376,297,78.99,45,50,14,8,Pediatrics,No,No,85,5.8,2034,-5,78.99,7,10,191,28,3,0,0,0,6,2,Monday,1,78.79,79.72,76.9,74.28571428571429
2034-07-11,Tuesday,July,Summer,296,204,68.92,107,95,37,13,Emergency,No,No,99,1.5,2034,12,68.92,7,11,192,28,3,0,0,0,1,2,Tuesday,5,81.95,65.72,80.03428571428572,65.0
2034-07-12,Wednesday,July,Summer,395,371,93.92,86,87,23,6,Orthopedics,No,No,90,6.1,2034,-1,93.92,7,12,193,28,3,0,0,0,5,2,Wednesday,6,74.8,68.98,77.68714285714285,74.57142857142857
2034-07-13,Thursday,July,Summer,394,370,93.91,25,17,10,4,Pediatrics,No,No,86,6.9,2034,8,93.91,7,13,194,28,3,0,0,0,6,2,Thursday,4,78.99,66.84,80.76714285714286,71.0
2034-07-14,Friday,July,Summer,285,253,88.77,70,80,25,5,Maternity,No,No,90,1.5,2034,-10,88.77,7,14,195,28,3,0,0,0,4,2,Friday,0,83.59,66.8,84.94285714285715,77.57142857142857
2034-07-15,Saturday,July,Summer,361,306,84.76,50,37,27,7,Cardiology,No,No,80,5.5,2034,13,84.76,7,15,196,28,3,1,0,0,0,2,Saturday,2,74.79,82.77,83.84857142857143,55.42857142857143
2034-07-16,Sunday,July,Summer,216,151,69.91,67,56,25,3,ICU,No,No,90,8.8,2034,11,69.91,7,16,197,28,3,1,0,0,3,2,Sunday,3,92.86,76.71,85.42857142857143,72.85714285714286
2034-07-17,Monday,July,Summer,250,162,64.8,42,33,13,4,Cardiology,No,No,85,5.6,2034,9,64.8,7,17,198,29,3,0,0,0,0,2,Monday,1,84.76,84.95,80.97,56.714285714285715
2034-07-18,Tuesday,July,Summer,294,214,72.79,62,71,16,8,Orthopedics,No,No,93,5.2,2034,-9,72.79,7,18,199,29,3,0,0,0,5,2,Tuesday,5,93.92,70.84,77.96571428571428,73.85714285714286
2034-07-19,Wednesday,July,Summer,358,315,87.99,26,35,12,4,Maternity,No,No,90,4.1,2034,-9,87.99,7,19,200,29,3,0,0,0,4,2,Wednesday,6,88.77,93.75,84.12,70.57142857142857
2034-07-20,Thursday,July,Summer,360,266,73.89,53,53,29,3,Cardiology,No,No,81,6.3,2034,0,73.89,7,20,201,29,3,0,0,0,0,2,Thursday,4,64.8,78.97,80.24428571428572,52.857142857142854
2034-07-21,Friday,July,Summer,259,181,69.88,66,57,24,7,Surgery,No,No,80,8.8,2034,9,69.88,7,21,202,29,3,0,0,0,7,2,Friday,0,73.85,84.54,76.9557142857143,64.28571428571429
2034-07-22,Saturday,July,Summer,339,261,76.99,54,49,22,2,Maternity,No,No,81,3.5,2034,5,76.99,7,22,203,29,3,1,0,0,4,2,Saturday,2,87.99,67.99,85.4057142857143,62.285714285714285
2034-07-23,Sunday,July,Summer,207,142,68.6,93,98,23,15,Cardiology,No,No,84,5.8,2034,-5,68.6,7,23,204,29,3,1,0,0,0,2,Sunday,3,73.89,73.77,79.50571428571428,53.285714285714285
2034-07-24,Monday,July,Summer,344,285,82.85,65,61,25,11,Surgery,Yes,No,63,8.7,2034,4,82.85,7,24,205,30,3,0,1,0,7,2,Monday,1,69.88,70.74,78.68571428571428,60.57142857142857
2034-07-25,Tuesday,July,Summer,241,187,77.59,35,23,13,4,Cardiology,No,Yes,92,4.6,2034,12,77.59,7,25,206,30,3,0,0,1,0,2,Tuesday,5,68.6,94.96,77.02428571428571,53.57142857142857
2034-07-26,Wednesday,July,Summer,400,320,80.0,69,76,29,8,Surgery,No,No,94,5.6,2034,-7,80.0,7,26,207,30,3,0,0,0,7,2,Wednesday,6,82.85,94.72,76.58285714285714,58.857142857142854
2034-07-27,Thursday,July,Summer,240,172,71.67,112,108,50,15,ICU,No,No,90,6.1,2034,4,71.67,7,27,208,30,3,0,0,0,3,2,Thursday,4,69.91,90.85,82.68857142857144,82.28571428571429
2034-07-28,Friday,July,Summer,281,252,89.68,61,55,15,5,Surgery,No,No,100,8.4,2034,6,89.68,7,28,209,30,3,0,0,0,7,2,Friday,0,80.0,77.97,78.25571428571428,52.142857142857146
2034-07-29,Saturday,July,Summer,385,327,84.94,107,95,33,12,General Medicine,No,No,87,5.4,2034,12,84.94,7,29,210,30,3,1,0,0,2,2,Saturday,2,77.93,83.98,82.28428571428572,74.28571428571429
2034-07-30,Sunday,July,Summer,382,351,91.88,82,75,41,10,Maternity,No,Yes,70,1.7,2034,7,91.88,7,30,211,30,3,1,0,1,4,2,Sunday,3,76.99,91.67,85.43571428571428,68.14285714285714
2034-07-31,Monday,July,Summer,416,303,72.84,72,64,20,6,Maternity,No,No,86,4.3,2034,8,72.84,7,31,212,31,3,0,0,0,4,2,Monday,1,91.88,93.83,82.43714285714285,66.85714285714286
2034-08-01,Tuesday,August,Summer,392,329,83.93,80,69,44,9,Cardiology,No,No,99,6.0,2034,11,83.93,8,1,213,31,3,0,0,0,0,2,Tuesday,5,77.59,94.74,75.48,58.0
2034-08-02,Wednesday,August,Summer,213,142,66.67,63,58,17,4,Maternity,No,No,87,3.9,2034,5,66.67,8,2,214,31,3,0,0,0,4,2,Wednesday,6,72.84,75.0,81.24714285714286,67.0
2034-08-03,Thursday,August,Summer,241,212,87.97,59,55,19,5,Pediatrics,No,No,81,5.8,2034,4,87.97,8,3,215,31,3,0,0,0,6,2,Thursday,4,93.91,77.93,82.20142857142856,64.42857142857143
2034-08-04,Friday,August,Summer,341,313,91.79,63,54,15,7,Pediatrics,No,No,96,6.5,2034,9,91.79,8,4,216,31,3,0,0,0,6,2,Friday,0,87.97,78.87,84.04714285714284,66.57142857142857
2034-08-05,Saturday,August,Summer,329,220,66.87,34,36,8,4,Pediatrics,No,No,81,3.5,2034,-2,66.87,8,5,217,31,3,1,0,0,6,2,Saturday,2,91.79,80.99,82.03,56.57142857142857
2034-08-06,Sunday,August,Summer,274,254,92.7,101,109,44,6,Maternity,No,No,100,2.5,2034,-8,92.7,8,6,218,31,3,1,0,0,4,2,Sunday,3,66.67,83.59,82.54857142857142,66.85714285714286
2034-08-07,Monday,August,Summer,208,191,91.83,83,93,44,9,Pediatrics,No,No,82,6.3,2034,-10,91.83,8,7,219,32,3,0,0,0,6,2,Monday,1,66.87,75.89,84.30714285714285,56.142857142857146
2034-08-08,Tuesday,August,Summer,393,373,94.91,57,65,31,10,ICU,No,No,92,7.6,2034,-8,94.91,8,8,220,32,3,0,0,0,3,2,Tuesday,5,71.67,86.87,83.83714285714287,76.71428571428571
2034-08-09,Wednesday,August,Summer,270,232,85.93,74,65,29,9,General Medicine,No,No,90,3.3,2034,9,85.93,8,9,221,32,3,0,0,0,2,2,Wednesday,6,84.94,86.86,82.15142857142857,72.71428571428571
2034-08-10,Thursday,August,Summer,427,392,91.8,50,42,27,5,Maternity,No,No,94,3.3,2034,8,91.8,8,10,222,32,3,0,0,0,4,2,Thursday,4,92.7,88.77,82.98142857142857,64.0
2034-08-11,Friday,August,Summer,204,191,93.63,100,97,32,10,Maternity,No,Yes,78,3.6,2034,3,93.63,8,11,223,32,3,0,0,1,4,2,Friday,0,91.8,87.99,83.78714285714285,74.57142857142857
2034-08-12,Saturday,August,Summer,311,295,94.86,53,55,21,3,Orthopedics,No,No,89,3.4,2034,-2,94.86,8,12,224,32,3,1,0,0,5,2,Saturday,2,72.79,84.91,79.38714285714286,72.0
2034-08-13,Sunday,August,Summer,438,341,77.85,81,78,41,10,Surgery,No,No,80,7.4,2034,3,77.85,8,13,225,32,3,1,0,0,7,2,Sunday,3,89.68,74.78,78.69428571428571,60.0
2034-08-14,Monday,August,Summer,195,130,66.67,41,27,18,6,ICU,No,No,94,7.4,2034,14,66.67,8,14,226,33,3,0,0,0,3,2,Monday,1,94.91,88.7,80.69000000000001,72.85714285714286
2034-08-15,Tuesday,August,Summer,255,168,65.88,93,83,51,4,Surgery,No,No,80,4.7,2034,10,65.88,8,15,227,33,3,0,0,0,7,2,Tuesday,5,77.85,76.75,77.14142857142858,67.85714285714286
2034-08-16,Wednesday,August,Summer,445,418,93.93,105,114,42,17,Surgery,No,No,99,8.5,2034,-9,93.93,8,16,228,33,3,0,0,0,7,2,Wednesday,6,65.88,73.85,80.00999999999999,77.14285714285714
2034-08-17,Thursday,August,Summer,238,161,67.65,81,73,32,4,Pediatrics,No,No,81,4.4,2034,8,67.65,8,17,229,33,3,0,0,0,6,2,Thursday,4,91.83,78.79,82.71571428571428,55.714285714285715
2034-08-18,Friday,August,Summer,426,310,72.77,93,78,31,14,Emergency,No,Yes,89,2.4,2034,15,72.77,8,18,230,33,3,0,0,1,1,2,Friday,0,68.92,74.81,79.74285714285715,62.142857142857146
2034-08-19,Saturday,August,Summer,379,276,72.82,102,89,30,15,ICU,No,No,100,7.4,2034,13,72.82,8,19,231,33,3,1,0,0,3,2,Saturday,2,66.67,86.9,78.67857142857143,71.14285714285714
2034-08-20,Sunday,August,Summer,260,223,85.77,85,74,38,11,Surgery,No,Yes,89,3.9,2034,11,85.77,8,20,232,33,3,1,0,1,7,2,Sunday,3,93.93,69.88,82.28,79.85714285714286
2034-08-21,Monday,August,Summer,288,239,82.99,109,109,31,6,General Medicine,No,No,92,3.1,2034,0,82.99,8,21,233,34,3,0,0,0,2,2,Monday,1,85.93,80.77,82.46857142857142,81.85714285714286
2034-08-22,Tuesday,August,Summer,348,281,80.75,47,33,12,8,Emergency,No,No,98,2.3,2034,14,80.75,8,22,234,34,3,0,0,0,1,2,Tuesday,5,72.77,65.97,81.85428571428572,59.0
2034-08-23,Wednesday,August,Summer,255,201,78.82,68,66,20,6,Emergency,No,No,81,2.3,2034,2,78.82,8,23,235,34,3,0,0,0,1,2,Wednesday,6,80.75,80.91,81.55571428571429,61.285714285714285
2034-08-24,Thursday,August,Summer,379,253,66.75,105,102,49,9,General Medicine,No,No,92,5.9,2034,3,66.75,8,24,236,34,3,0,0,0,2,2,Thursday,4,82.99,86.69,79.62,83.0
2034-08-25,Friday,August,Summer,300,201,67.0,98,84,40,8,Emergency,No,No,85,1.9,2034,14,67.0,8,25,237,34,3,0,0,0,1,2,Friday,0,78.82,92.78,77.87285714285714,70.85714285714286
2034-08-26,Saturday,August,Summer,430,348,80.93,60,63,29,6,Cardiology,No,No,87,5.0,2034,-3,80.93,8,26,238,34,3,1,0,0,0,2,Saturday,2,83.93,74.79,76.35714285714286,59.0
2034-08-27,Sunday,August,Summer,303,209,68.98,95,87,48,11,ICU,No,No,81,10.0,2034,8,68.98,8,27,239,34,3,1,0,0,3,2,Sunday,3,72.82,81.91,76.83142857142857,76.85714285714286
2034-08-28,Monday,August,Summer,373,331,88.74,76,81,40,3,Maternity,No,No,100,2.9,2034,-5,88.74,8,28,240,35,3,0,0,0,4,2,Monday,1,93.63,76.99,85.46571428571428,77.71428571428571
2034-08-29,Tuesday,August,Summer,383,310,80.94,68,70,18,8,ICU,No,No,98,10.6,2034,-2,80.94,8,29,241,35,3,0,0,0,3,2,Tuesday,5,68.98,92.86,75.12857142857142,77.42857142857143
2034-08-30,Wednesday,August,Summer,327,300,91.74,113,105,56,15,Maternity,No,No,99,2.4,2034,8,91.74,8,30,242,35,3,0,0,0,4,2,Wednesday,6,88.74,91.88,85.44571428571429,82.14285714285714
2034-08-31,Thursday,August,Summer,197,135,68.53,47,44,16,3,Maternity,No,No,86,4.3,2034,3,68.53,8,31,243,35,3,0,0,0,4,2,Thursday,4,91.74,72.84,84.83,78.57142857142857
2034-09-01,Friday,September,Autumn,310,291,93.87,112,122,47,7,Orthopedics,No,No,88,7.1,2034,-10,93.87,9,1,244,35,3,0,0,0,5,0,Friday,0,94.86,67.77,83.11571428571429,82.71428571428571
2034-09-02,Saturday,September,Autumn,291,244,83.85,35,30,12,6,ICU,No,No,93,10.2,2034,5,83.85,9,2,245,35,3,1,0,0,3,0,Saturday,2,80.94,69.91,77.12,72.85714285714286
2034-09-03,Sunday,September,Autumn,314,292,92.99,81,91,42,11,Orthopedics,No,Yes,89,4.8,2034,-10,92.99,9,3,246,35,3,1,0,1,5,0,Sunday,3,93.87,78.74,85.15142857142858,78.0
2034-09-04,Monday,September,Autumn,186,130,69.89,43,41,14,7,Orthopedics,No,No,90,6.5,2034,2,69.89,9,4,247,36,3,0,0,0,5,0,Monday,1,92.99,72.83,84.73142857142857,68.0
2034-09-05,Tuesday,September,Autumn,327,268,81.96,74,76,21,5,Pediatrics,No,Yes,76,2.2,2034,-2,81.96,9,5,248,36,3,0,0,1,6,0,Tuesday,5,67.65,78.99,83.14,59.857142857142854
2034-09-06,Wednesday,September,Autumn,392,337,85.97,99,85,49,13,Orthopedics,No,No,95,4.9,2034,14,85.97,9,6,249,36,3,0,0,0,5,0,Wednesday,6,69.89,74.8,86.32714285714285,76.57142857142857
2034-09-07,Thursday,September,Autumn,280,196,70.0,26,27,13,1,Surgery,No,No,87,6.3,2034,-1,70.0,9,7,250,36,3,0,0,0,7,0,Thursday,4,85.77,82.85,80.44428571428571,74.28571428571429
2034-09-08,Friday,September,Autumn,246,228,92.68,74,82,24,13,Pediatrics,No,No,96,7.0,2034,-8,92.68,9,8,251,36,3,0,0,0,6,0,Friday,0,81.96,93.91,82.96428571428571,66.85714285714286
2034-09-09,Saturday,September,Autumn,238,176,73.95,89,98,38,10,Cardiology,No,No,98,5.4,2034,-9,73.95,9,9,252,36,3,1,0,0,0,0,Saturday,2,80.93,84.76,74.81285714285715,64.57142857142857
2034-09-10,Sunday,September,Autumn,204,189,92.65,90,85,44,11,Cardiology,No,No,85,6.8,2034,5,92.65,9,10,253,36,3,1,0,0,0,0,Sunday,3,73.95,64.8,78.79142857142857,71.42857142857143
2034-09-11,Monday,September,Autumn,300,240,80.0,67,76,16,10,Emergency,No,No,95,1.5,2034,-9,80.0,9,11,254,37,3,0,0,0,1,0,Monday,1,67.0,94.9,75.74428571428572,73.0
2034-09-12,Tuesday,September,Autumn,367,326,88.83,44,42,15,2,Cardiology,No,No,100,5.3,2034,2,88.83,9,12,255,37,3,0,0,0,0,0,Tuesday,5,92.65,73.89,80.92571428571429,70.14285714285714
2034-09-13,Wednesday,September,Autumn,346,238,68.79,58,59,28,7,Emergency,Yes,No,83,1.9,2034,-1,68.79,9,13,256,37,3,0,1,0,1,0,Wednesday,6,80.0,81.95,73.86428571428571,76.85714285714286
2034-09-14,Thursday,September,Autumn,394,346,87.82,60,50,28,4,ICU,No,No,97,13.5,2034,10,87.82,9,14,257,37,3,0,0,0,3,0,Thursday,4,83.85,71.67,79.42714285714285,65.42857142857143
2034-09-15,Friday,September,Autumn,401,364,90.77,42,31,16,2,Emergency,No,No,84,1.0,2034,11,90.77,9,15,258,37,3,0,0,0,1,0,Friday,0,68.79,68.92,76.98571428571428,67.57142857142857
2034-09-16,Saturday,September,Autumn,256,225,87.89,25,10,13,3,ICU,No,No,86,13.7,2034,15,87.89,9,16,259,37,3,1,0,0,3,0,Saturday,2,87.82,94.91,78.42428571428572,60.857142857142854
2034-09-17,Sunday,September,Autumn,439,355,80.87,82,91,28,6,Orthopedics,No,No,98,2.9,2034,-9,80.87,9,17,260,37,3,1,0,0,5,0,Sunday,3,85.97,93.92,84.46285714285715,76.0
2034-09-18,Monday,September,Autumn,312,230,73.72,93,82,24,14,Pediatrics,No,No,87,7.3,2034,11,73.72,9,18,261,38,3,0,0,0,6,0,Monday,1,92.68,87.97,80.92857142857143,71.71428571428571
2034-09-19,Tuesday,September,Autumn,446,414,92.83,101,87,55,6,Maternity,No,Yes,82,4.3,2034,14,92.83,9,19,262,38,3,0,0,1,4,0,Tuesday,5,68.53,66.67,88.56714285714285,84.0
2034-09-20,Wednesday,September,Autumn,249,231,92.77,96,85,40,4,Orthopedics,No,Yes,87,5.2,2034,11,92.77,9,20,263,38,3,0,0,1,5,0,Wednesday,6,80.87,72.79,87.31714285714285,80.85714285714286
2034-09-21,Thursday,September,Autumn,363,326,89.81,33,36,14,2,Orthopedics,No,No,100,6.3,2034,-3,89.81,9,21,264,38,3,0,0,0,5,0,Thursday,4,92.77,94.86,86.5957142857143,78.0
2034-09-22,Friday,September,Autumn,381,251,65.88,92,89,48,5,Emergency,No,No,92,1.6,2034,3,65.88,9,22,265,38,3,0,0,0,1,0,Friday,0,90.77,72.77,76.00142857142858,67.42857142857143
2034-09-23,Saturday,September,Autumn,186,124,66.67,36,22,14,5,Surgery,No,Yes,80,8.5,2034,14,66.67,9,23,266,38,3,1,0,1,7,0,Saturday,2,70.0,80.0,78.53999999999999,69.57142857142857
2034-09-24,Sunday,September,Autumn,312,293,93.91,110,116,31,9,Maternity,No,No,92,3.9,2034,-6,93.91,9,24,267,38,3,1,0,0,4,0,Sunday,3,92.83,92.7,88.74,85.28571428571429
2034-09-25,Monday,September,Autumn,316,281,88.92,114,117,47,5,Surgery,No,No,94,3.5,2034,-3,88.92,9,25,268,39,3,0,0,0,7,0,Monday,1,66.67,89.68,78.43142857142857,77.14285714285714
2034-09-26,Tuesday,September,Autumn,373,246,65.95,77,73,19,8,General Medicine,No,No,85,2.5,2034,4,65.95,9,26,269,39,3,0,0,0,2,0,Tuesday,5,66.75,83.86,77.06142857142856,85.28571428571429
2034-09-27,Wednesday,September,Autumn,364,287,78.85,64,65,25,9,General Medicine,No,No,95,6.0,2034,-1,78.85,9,27,270,39,3,0,0,0,2,0,Wednesday,6,65.95,74.94,77.62,88.14285714285714
2034-09-28,Thursday,September,Autumn,352,320,90.91,109,112,59,16,Emergency,No,No,93,1.9,2034,-3,90.91,9,28,271,39,3,0,0,0,1,0,Thursday,4,65.88,80.75,77.45285714285714,76.28571428571429
2034-09-29,Friday,September,Autumn,423,368,87.0,85,75,32,11,Maternity,No,No,84,2.2,2034,10,87.0,9,29,272,39,3,0,0,0,4,0,Friday,0,93.91,91.8,88.05428571428571,90.28571428571429
2034-09-30,Saturday,September,Autumn,203,184,90.64,28,18,9,5,ICU,No,No,99,11.7,2034,10,90.64,9,30,273,39,3,1,0,0,3,0,Saturday,2,87.89,66.67,81.84857142857143,59.0
2034-10-01,Sunday,October,Autumn,411,295,71.78,79,71,31,4,Pediatrics,No,No,88,6.6,2034,8,71.78,10,1,274,39,4,1,0,0,6,0,Sunday,3,73.72,91.79,78.07000000000001,74.0
2034-10-02,Monday,October,Autumn,384,299,77.86,72,70,30,6,Emergency,No,No,93,2.3,2034,2,77.86,10,2,275,40,4,0,0,0,1,0,Monday,1,90.91,78.82,77.3157142857143,76.85714285714286
2034-10-03,Tuesday,October,Autumn,320,262,81.88,44,45,15,6,Surgery,No,No,93,8.6,2034,-1,81.88,10,3,276,40,4,0,0,0,7,0,Tuesday,5,88.92,77.85,79.00714285714285,71.85714285714286
2034-10-04,Wednesday,October,Autumn,375,273,72.8,114,116,33,7,Pediatrics,No,No,81,5.1,2034,-2,72.8,10,4,277,40,4,0,0,0,6,0,Wednesday,6,71.78,66.87,78.91714285714285,85.42857142857143
2034-10-05,Thursday,October,Autumn,409,331,80.93,51,48,20,2,Surgery,No,No,88,7.0,2034,3,80.93,10,5,278,40,4,0,0,0,7,0,Thursday,4,81.88,65.88,81.15714285714286,65.85714285714286
2034-10-06,Friday,October,Autumn,436,348,79.82,75,81,30,8,Emergency,No,No,94,1.3,2034,-6,79.82,10,6,279,40,4,0,0,0,1,0,Friday,0,77.86,67.0,79.14714285714285,73.57142857142857
2034-10-07,Saturday,October,Autumn,192,151,78.65,45,55,11,2,Orthopedics,No,No,90,6.0,2034,-10,78.65,10,7,280,40,4,1,0,0,5,0,Saturday,2,89.81,93.87,84.42142857142858,68.42857142857143
2034-10-08,Sunday,October,Autumn,276,231,83.7,55,45,15,9,Pediatrics,Yes,No,82,3.6,2034,10,83.7,10,8,281,40,4,1,1,0,6,0,Sunday,3,72.8,91.83,77.75571428571428,81.42857142857143
2034-10-09,Monday,October,Autumn,299,233,77.93,95,104,33,14,Surgery,No,No,99,5.7,2034,-9,77.93,10,9,282,41,4,0,0,0,7,0,Monday,1,80.93,93.93,78.87142857142858,64.42857142857143
2034-10-10,Tuesday,October,Autumn,231,175,75.76,48,58,16,7,Surgery,No,No,80,5.0,2034,-10,75.76,10,10,283,41,4,0,0,0,7,0,Tuesday,5,77.93,85.77,77.44142857142857,59.142857142857146
2034-10-11,Wednesday,October,Autumn,238,221,92.86,96,91,31,17,Maternity,No,No,100,1.6,2034,5,92.86,10,11,284,41,4,0,0,0,4,0,Wednesday,6,87.0,93.63,87.94428571428571,89.71428571428571
2034-10-12,Thursday,October,Autumn,207,165,79.71,67,56,25,3,General Medicine,No,No,88,4.8,2034,11,79.71,10,12,285,41,4,0,0,0,2,0,Thursday,4,78.85,77.93,77.87428571428572,86.14285714285714
2034-10-13,Friday,October,Autumn,284,252,88.73,72,65,35,12,ICU,No,No,92,10.9,2034,7,88.73,10,13,286,41,4,0,0,0,3,0,Friday,0,90.64,72.82,84.12142857142855,54.714285714285715
2034-10-14,Saturday,October,Autumn,206,191,92.72,42,31,20,7,Emergency,No,No,100,2.4,2034,11,92.72,10,14,287,41,4,1,0,0,1,0,Saturday,2,79.82,80.0,80.96428571428571,70.0
2034-10-15,Sunday,October,Autumn,443,336,75.85,30,29,11,2,Pediatrics,No,No,91,2.7,2034,1,75.85,10,15,288,41,4,1,0,0,6,0,Sunday,3,83.7,67.65,78.92714285714285,74.14285714285714
2034-10-16,Monday,October,Autumn,441,291,65.99,97,106,44,5,Surgery,No,No,95,3.5,2034,-9,65.99,10,16,289,42,4,0,0,0,7,0,Monday,1,75.76,70.0,76.86857142857143,69.28571428571429
2034-10-17,Tuesday,October,Autumn,339,220,64.9,89,81,48,10,Orthopedics,No,No,88,4.2,2034,8,64.9,10,17,290,42,4,0,0,0,5,0,Tuesday,5,78.65,92.99,80.40857142857143,69.57142857142857
2034-10-18,Wednesday,October,Autumn,234,184,78.63,38,28,19,2,Orthopedics,No,No,99,4.7,2034,10,78.63,10,18,291,42,4,0,0,0,5,0,Wednesday,6,64.9,69.89,81.65714285714286,68.85714285714286
2034-10-19,Thursday,October,Autumn,201,154,76.62,49,55,24,6,General Medicine,No,No,81,5.3,2034,-6,76.62,10,19,292,42,4,0,0,0,2,0,Thursday,4,79.71,84.94,76.6857142857143,77.85714285714286
2034-10-20,Friday,October,Autumn,311,292,93.89,80,89,43,6,Maternity,No,No,88,3.5,2034,-9,93.89,10,20,293,42,4,0,0,0,4,0,Friday,0,92.86,88.74,88.67999999999999,90.28571428571429
2034-10-21,Saturday,October,Autumn,372,249,66.94,25,21,6,1,Orthopedics,No,No,89,5.6,2034,4,66.94,10,21,294,42,4,1,0,0,5,0,Saturday,2,78.63,85.97,78.93857142857144,58.285714285714285
2034-10-22,Sunday,October,Autumn,203,178,87.68,73,62,33,8,ICU,No,No,89,6.4,2034,11,87.68,10,22,295,42,4,1,0,0,3,0,Sunday,3,88.73,68.98,86.79285714285713,51.57142857142857
2034-10-23,Monday,October,Autumn,355,333,93.8,43,40,23,3,Orthopedics,No,No,86,5.9,2034,3,93.8,10,23,296,43,4,0,0,0,5,0,Monday,1,66.94,80.87,80.78571428571429,52.714285714285715
2034-10-24,Tuesday,October,Autumn,234,173,73.93,39,47,15,1,Orthopedics,No,No,86,7.2,2034,-8,73.93,10,24,297,43,4,0,0,0,5,0,Tuesday,5,93.8,92.77,78.09428571428573,44.57142857142857
